0	0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-0-0-0-0-0-0
0	1	1-1-1-1-1-1-0-1-1-1-1-1	1-1-0-0-0-0-1-1-0-0-1-0	0-0-0-0-0-0-0-0-0-0-0-0	0-0-0-0-0-0-1-0-0-0-0-0	0-0-2-0-0-1-3-0-0-1-1-0	0-1-0-0-0-0-0-0-0-0-1-0	0-0-0-0-0-1-0-0-2-0-0-0	0-0-0-0-0-0-0-2-0-0-0-0	0-0-0-0-0-0-0-2-0-0-0-0	0-1-2-0-0-0-0-0-0-1-0-0	2-1-2-1-1-0-0-0-1-1-1-0	1-1-1-0-2-2-12-1-1-2-3-1
0	2	3-2-2-2-3-3-4-3-2-2-2-3	3-3-3-3-3-0-1-1-3-2-0-3	3-2-3-3-0-5-3-5-3-2-2-3	3-3-3-3-4-0-3-3-3-3-2-0	0-3-1-0-0-0-1-3-4-4-4-3	2-1-0-0-4-0-4-4-0-0-0-4	3-0-3-4-4-0-0-0-1-0-4-4	3-0-0-0-3-4-4-1-0-4-5-4	0-0-0-3-3-4-4-3-3-4-4-3	0-8-1-0-0-3-2-3-0-3-3-3	3-2-3-8-1-3-0-3-4-3-4-4	2-1-8-1-3-3-3-2-3-1-2-11
0	3	2-3-2-2-2-2-2-2-3-2-2-2	2-2-2-2-2-0-3-1-2-4-3-2	2-0-2-2-5-2-2-2-2-2-5-2	2-2-2-4-2-3-2-2-2-2-2-0	0-2-4-4-0-0-1-2-2-3-2-2	6-4-4-6-2-0-2-2-0-0-3-2	2-6-2-0-2-5-0-0-1-0-2-2	2-3-4-7-2-2-2-4-0-2-0-2	0-0-0-4-2-2-2-4-4-2-2-4	0-5-5-0-1-2-0-2-4-2-2-4	2-3-4-5-0-2-4-2-6-5-3-2	3-3-2-4-2-4-2-6-2-0-1-2
0	4	4-4-2-4-2-2-2-2-4-2-2-4	2-5-2-2-2-4-3-4-2-3-3-2	2-0-2-2-5-2-4-2-2-6-5-2	2-2-2-3-2-4-2-2-2-2-5-0	0-2-5-3-0-0-1-2-2-2-2-2	2-6-3-3-2-4-2-2-0-4-4-2	2-1-2-2-2-6-0-0-1-4-2-2	3-5-3-0-2-2-2-5-4-2-0-2	0-0-0-3-2-2-2-5-3-2-2-3	0-5-5-0-6-2-0-2-3-2-0-3	2-3-3-2-1-2-3-5-2-2-3-2	3-3-2-3-0-3-2-3-6-0-0-2
0	5	6-5-5-6-6-6-6-6-6-6-6-5	6-6-6-6-6-6-3-4-6-6-3-7	6-6-6-2-4-7-5-2-6-5-6-6	6-6-6-6-8-6-6-12-5-5-4-8	7-6-4-3-0-7-1-6-5-6-12-6	3-7-5-3-6-5-5-6-0-11-0-8	6-3-8-7-5-3-0-11-1-0-8-6	11-3-3-6-7-6-11-4-5-6-11-3	6-7-7-6-11-2-6-4-6-6-8-6	6-11-4-14-5-6-7-5-6-2-6-6	6-3-6-6-0-2-8-8-4-3-5-0	6-6-4-4-6-4-6-5-4-10-5-5
0	6	5-5-5-5-5-5-5-5-5-5-5-5	5-7-5-5-5-5-3-4-5-5-3-5	5-5-5-5-8-5-8-6-5-8-5-5	5-5-5-5-5-5-5-5-5-8-4-5	6-5-8-4-6-0-9-5-8-5-2-5	3-4-6-7-11-0-4-5-7-8-6-5	5-3-5-8-0-8-0-8-8-0-5-5	0-5-3-8-6-5-2-4-0-5-0-0	8-0-5-5-5-4-5-5-5-5-5-5	5-5-7-8-4-5-2-6-8-6-5-5	5-3-5-5-1-6-5-5-3-8-6-11	5-5-2-7-13-4-5-3-4-8-5-5
0	7	8-9-8-5-8-8-8-7-8-5-8-8	9-8-8-8-8-8-3-4-9-7-8-5	8-7-9-5-6-9-7-7-7-7-5-8	8-7-8-8-7-6-10-5-7-7-7-7	8-8-6-10-7-5-8-9-7-8-5-6	7-8-8-6-8-7-7-8-7-12-7-5	5-3-11-7-7-0-0-15-8-0-5-8	3-11-0-8-6-5-12-15-0-8-10-8	8-12-5-11-5-7-7-7-6-8-11-5	6-11-6-11-5-7-7-11-7-5-8-8	8-10-9-7-11-7-5-5-11-11-7-11	15-9-11-6-3-9-1-12-7-5-7-13
0	8	7-8-7-7-7-7-7-7-7-7-7-7	7-7-7-7-7-7-8-4-7-10-8-8	7-5-7-7-6-7-6-7-7-12-9-7	7-7-7-9-5-9-7-5-5-6-7-5	8-7-9-5-7-7-7-8-6-7-2-5	3-7-7-6-7-8-7-7-7-6-8-5	5-3-5-6-7-11-0-6-7-0-5-7	0-5-3-6-6-5-2-8-8-5-0-7	6-0-8-8-5-4-11-9-6-9-5-5	6-5-9-6-7-5-7-7-6-8-7-7	5-3-9-2-7-6-5-5-8-6-6-0	5-5-2-9-6-8-5-3-4-6-8-2
0	9	10-9-10-11-11-10-10-7-10-10-10-10	7-10-7-10-7-7-3-4-7-9-10-10	10-11-7-10-10-11-9-7-9-9-10-10	10-7-10-10-9-10-7-2-9-10-9-9	10-9-8-10-7-11-6-9-6-7-9-9	10-8-10-10-8-9-9-11-14-5-8-9	10-3-10-10-7-8-0-11-7-9-10-7	10-15-10-10-8-5-15-8-11-10-10-9	15-7-10-11-5-0-15-8-10-10-5-10	13-5-8-6-10-10-12-7-10-8-5-7	10-11-10-10-10-7-10-5-15-15-12-7	3-7-15-8-6-7-5-13-7-9-5-15
